gols_mandante,gols_visitante,att_m,def_v,att_v,def_m,pred_gols_mandante,pred_gols_visitante
1,0,1.4,0.8,1.4,1.2,1.4625479825511625,1.017160173127816
0,2,0.8,1.2,1.4,0.4,1.4319708901530077,0.911552305997618
2,2,0.4,1.8,1.4,1.6,1.4723453237912276,1.0744673512113494
5,3,1.2,0.8,0.8,1.6,1.4281517822917658,0.9772085397620984
4,2,1.2,1.4,1.8,2.4,1.540002308545804,1.2772373886264599
0,1,1.6,1.4,0.4,0.4,1.6150757103296878,0.7782246404134153
1,1,1.8,1.4,1.0,1.2,1.6539738640521455,0.9548138288888375
0,1,1.0,1.0,2.6,0.6,1.4300600613127912,1.1326493294718367
1,1,1.8,1.2,1.6,0.4,1.612920545537126,0.9408424786227716
4,0,1.0,1.0,1.6,1.2,1.4300600613127912,1.0498437578901176
2,1,1.0,1.6,0.8,2.6,1.542060040878017,1.1207195420780058
3,1,1.8,0.8,0.2,1.2,1.5338455719852668,0.8413513717343789
2,1,0.8,1.4,2.0,1.2,1.4684185361454585,1.1183952580320164
2,2,1.6,0.8,0.8,1.2,1.4977725951732745,0.9250887021981548
2,1,1.2,2.4,1.2,1.8,1.7462230422569018,1.0699410210121056
3,1,1.8,1.2,0.6,2.2,1.612920545537126,1.0279162814246603
1,0,1.0,1.4,1.6,1.8,1.5037845376168277,1.1398048093163187
1,0,2.4,0.4,1.2,0.6,1.5665980099723844,0.907712276120325
1,1,1.6,1.4,1.6,1.6,1.6150757103296878,1.1089923411543336
3,0,0.6,1.8,1.8,1.0,1.5078058996460166,1.054285067656268
6,1,1.0,0.8,1.0,1.6,1.3945645117949474,1.0086083910181172
0,1,1.0,1.0,2.0,1.2,1.4300600613127912,1.1183952580320164
1,0,1.8,0.8,1.8,1.4,1.5338455719852668,1.113683875945428
2,2,1.8,1.4,1.2,1.6,1.6539738640521455,1.0410171882859462
1,0,1.2,0.6,1.4,1.4,1.3927035982058482,1.0454211577055068
2,0,0.4,2.6,2.0,1.2,1.6280673077430907,1.1183952580320164
3,1,0.8,1.2,1.6,1.8,1.4319708901530077,1.1398048093163187
1,2,2.0,1.4,1.2,1.8,1.6938088570529968,1.0699410210121056
0,0,1.2,1.2,1.0,0.6,1.5017778803001816,0.8794535081909113
0,0,0.8,1.0,1.0,2.6,1.396427911914124,1.1567307162430718
1,0,0.8,1.4,1.8,1.2,1.4684185361454585,1.0835775378341967
2,1,1.6,1.2,1.6,2.4,1.574987883669843,1.2374746180817755
0,3,1.4,3.0,1.6,1.6,1.9283349702124908,1.1089923411543336
3,1,1.2,1.6,1.8,0.8,1.579199654913255,1.0257844640307225
2,2,2.2,0.4,1.0,1.2,1.5297547613953433,0.9548138288888375
1,2,0.6,1.8,0.6,0.6,1.5078058996460166,0.8255478278345513
2,1,2.0,1.4,1.0,1.0,1.6938088570529968,0.9290022421480278
1,3,1.4,0.4,2.6,1.2,1.390845167828789,1.2297059855796424
2,0,2.4,2.2,1.2,0.4,1.9642582574582006,0.8831739908107757
3,0,1.2,2.2,2.0,1.8,1.7028800050359831,1.2142304835753284
2,2,1.4,1.6,1.4,0.8,1.617233754827202,0.9629094980233589
1,1,1.6,1.8,1.8,1.6,1.6983383747146503,1.1446266946617105
0,3,1.0,1.2,0.8,1.8,1.4664590713912027,1.0043595000543022
1,0,1.4,1.0,1.4,1.2,1.4997739006767061,1.017160173127816
2,2,1.6,2.2,0.8,1.4,1.7858935135861915,0.9507915543511488
1,1,1.2,1.2,2.6,1.6,1.5017778803001816,1.2989880728730312
4,2,1.8,0.4,1.2,2.2,1.4586473246983984,1.1302218914687918
2,0,0.6,1.0,0.6,1.0,1.3635867233315615,0.8720594959435266
2,0,1.0,1.8,1.2,1.0,1.5813097622623815,0.9588531194511033
0,1,1.6,0.8,2.0,1.6,1.4977725951732745,1.181406058015203
1,3,1.6,1.4,2.0,2.0,1.6150757103296878,1.24796690963354
2,0,1.0,0.8,1.0,1.8,1.3945645117949474,1.036631771146972
2,2,1.4,1.4,0.8,1.0,1.57709236330152,0.9000806780605921
2,1,1.2,1.8,1.2,2.4,1.6193946828774957,1.1616242057630561
6,1,0.8,0.8,1.0,1.0,1.3617671466523178,0.9290022421480278
1,1,2.8,2.0,2.2,1.0,2.0088820248694383,1.1231265713770577
3,0,1.6,2.4,0.6,2.4,1.8313494757227182,1.0564761158971108
2,1,0.4,1.6,1.6,1.4,1.4358002109237153,1.079012829816599
0,1,1.8,0.2,2.0,0.8,1.4224422101416205,1.0587451661538752
0,1,1.2,1.8,1.6,0.4,1.6193946828774957,0.9408424786227716
4,2,1.2,1.2,0.8,1.4,1.5017778803001816,0.9507915543511488
3,0,1.4,0.8,1.8,1.2,1.4625479825511625,1.0835775378341967
2,2,1.8,0.6,1.4,1.6,1.4957739602215283,1.0744673512113494
2,0,1.8,1.8,1.0,2.2,1.7392418610031752,1.0950359862210743
2,0,1.4,1.0,1.8,2.4,1.4997739006767061,1.2772373886264599
3,1,1.8,2.0,1.8,1.0,1.7835104086957343,1.054285067656268
4,0,2.4,0.6,0.8,1.4,1.6064722909878666,0.9507915543511488
1,2,1.6,1.2,2.2,0.2,1.574987883669843,1.0065166166679103
1,1,1.6,1.8,1.6,1.4,1.6983383747146503,1.079012829816599
3,2,1.2,1.0,1.4,1.2,1.4645022213561352,1.017160173127816
3,0,0.6,1.6,1.8,2.8,1.4703806191126587,1.3491974126410513
3,2,0.8,2.0,1.2,1.2,1.583422689111253,0.9854940890220514
0,0,0.8,1.0,1.8,1.4,1.396427911914124,1.113683875945428
2,1,1.0,1.6,1.4,2.0,1.542060040878017,1.1350032367754355
4,7,1.6,1.4,1.6,1.8,1.6150757103296878,1.1398048093163187
1,0,0.6,2.6,1.2,1.8,1.6672783564896358,1.0699410210121056
0,2,1.4,1.0,2.4,1.8,1.4997739006767061,1.29351592061445
1,2,1.4,1.2,0.6,1.4,1.5379473220615085,0.9211916485324309
2,0,1.6,1.2,1.2,0.4,1.574987883669843,0.8831739908107757
1,0,0.6,0.6,1.6,1.0,1.2967355790631983,1.0214632166775823
0,0,1.4,1.4,1.2,1.6,1.57709236330152,1.0410171882859462
1,2,2.4,1.6,1.8,1.2,1.821593977946177,1.0835775378341967
3,3,1.6,1.6,1.2,1.8,1.6561838837890046,1.0699410210121056
4,0,1.0,2.0,1.2,1.4,1.6215584983335367,1.0128752566955892
2,2,1.2,1.0,2.4,0.8,1.4645022213561352,1.12787790029871
1,1,1.2,1.6,1.6,1.8,1.579199654913255,1.1398048093163187
1,0,1.6,1.2,1.0,0.4,1.574987883669843,0.8556791452477224
1,0,1.2,1.0,0.6,1.4,1.4645022213561352,0.9211916485324309
2,1,1.4,1.4,1.4,0.8,1.57709236330152,0.9629094980233589
0,0,2.0,1.2,0.8,1.2,1.6517667933762483,0.9250887021981548
3,2,2.8,2.0,3.0,1.0,2.0088820248694383,1.2745884988963663
3,2,1.0,1.6,1.0,1.8,1.542060040878017,1.036631771146972
1,0,1.6,1.4,1.4,2.2,1.6150757103296878,1.1665383969375793
1,0,1.0,1.6,1.8,1.6,1.542060040878017,1.1446266946617105
0,1,1.0,2.8,1.0,1.6,1.7930619509368249,1.0086083910181172
3,3,1.8,1.6,0.8,1.2,1.6960721038224367,0.9250887021981548
0,0,0.8,2.0,1.6,0.6,1.583422689111253,0.9669830368955475
1,1,1.2,1.0,1.4,1.4,1.4645022213561352,1.0454211577055068
2,2,3.0,0.8,1.2,0.8,1.7692784115896019,0.9329323381264233
2,0,3.0,4.0,1.0,2.4,2.6451291115146716,1.125460688186594
1,0,0.6,0.0,0.0,1.2,1.2025535404222867,0.8151585419287103
1,1,1.4,0.4,1.6,1.6,1.390845167828789,1.1089923411543336
1,1,1.4,1.2,1.0,2.2,1.5379473220615085,1.0950359862210743
2,1,1.0,1.8,2.4,2.0,1.5813097622623815,1.3294552293381399
6,1,0.8,1.4,2.8,1.0,1.4684185361454585,1.2349081932054937
1,1,1.0,1.4,0.8,1.0,1.5037845376168277,0.9000806780605921
1,1,1.0,1.8,1.6,2.2,1.5813097622623815,1.2040218312894648
0,3,1.4,0.8,1.2,1.6,1.4625479825511625,1.0410171882859462
4,0,1.2,1.6,1.4,0.8,1.579199654913255,0.9629094980233589
1,0,1.8,2.4,1.2,1.4,1.8754564565723424,1.0128752566955892
2,0,1.2,1.0,3.4,1.6,1.4645022213561352,1.4741662249674217
1,1,1.0,1.2,0.4,1.4,1.4664590713912027,0.8925132427212249
2,1,1.8,2.2,3.2,0.6,1.8289057141778502,1.2453787245711063
2,2,0.5,1.2,1.0,3.0,1.3817534389417707,1.2219013500347913
2,2,1.2,2.0,1.2,1.2,1.6606127862128708,0.9854940890220514
0,3,2.2,1.8,1.0,1.4,1.8240279696381265,0.9813425699914471
2,1,2.2,0.2,0.8,2.2,1.491784687723459,1.0609454835110768
0,1,0.8,1.6,1.4,1.4,1.5057938762045455,1.0454211577055068
2,2,0.0,0.8,2.0,0.5,1.2381116917732509,1.0161048706539637
4,0,2.2,0.8,1.8,1.2,1.6086188397012193,1.0835775378341967
1,0,1.2,2.6666666666666665,1.0,1.6,1.8057346817889965,1.0086083910181172
1,0,0.6,2.0,1.6,1.2,1.5461837577669695,1.0498437578901176
1,2,1.4,1.4,1.0,1.4,1.57709236330152,0.9813425699914471
4,0,1.2,2.2,2.4,1.4,1.7028800050359831,1.2245256929142163
1,0,1.0,1.2,0.6,1.4,1.4664590713912027,0.9211916485324309
1,1,0.6,0.6,1.2,0.4,1.2967355790631983,0.8831739908107757
3,1,2.0,0.4,1.4,1.0,1.4937779922578704,0.9896631708393812
1,1,1.2,1.2,1.2,1.8,1.5017778803001816,1.0699410210121056
2,3,1.4,1.4,1.4,1.0,1.57709236330152,0.9896631708393812
1,3,3.0,1.6,1.4,2.2,1.9564053986923915,1.1665383969375793
0,4,1.4,1.0,0.6666666666666666,1.8,1.4997739006767061,0.9834047680115947
0,0,1.4,1.4,1.0,1.6,1.57709236330152,1.0086083910181172
2,0,1.6,1.4,1.8,3.0,1.6150757103296878,1.386683787234011
3,0,1.5,1.0,1.4,0.75,1.5177270346817486,0.9563348581741073
5,0,1.0,1.4,1.0,0.4,1.5037845376168277,0.8556791452477224
2,1,2.6,1.2,1.8,2.4,1.7740097469940113,1.2772373886264599
1,1,0.4,1.2,1.4,1.0,1.3654087313070071,0.9896631708393812
1,0,2.4,0.8,1.4,1.0,1.6473614834716261,0.9896631708393812
0,0,0.8,1.0,1.2,0.4,1.396427911914124,0.8831739908107757
5,1,2.6,0.6,0.4,1.2,1.6451632363881654,0.868385834545089
2,2,0.75,1.8,1.6,2.25,1.5349606835254193,1.2122992770436416
1,2,0.8,1.2,1.8,1.0,1.4319708901530077,1.054285067656268
2,2,1.2,2.6,0.8,1.4,1.7906692804491036,0.9507915543511488
1,0,0.8,1.8,1.6,1.0,1.544120522727115,1.0214632166775823
1,2,1.2,1.0,0.4,2.2,1.4645022213561352,0.9959153397035693
1,0,1.0,1.2,3.2,1.0,1.4664590713912027,1.315543819740903
0,0,1.4,1.0,1.0,1.2,1.4997739006767061,0.9548138288888375
1,0,1.4,0.4,2.0,1.0,1.390845167828789,1.0881615566131775
2,1,1.8,0.6,1.8,1.6,1.4957739602215283,1.1446266946617105
1,1,1.6,1.4,1.2,1.4,1.6150757103296878,1.0128752566955892
2,2,1.2,2.2,1.0,1.2,1.7028800050359831,0.9548138288888375
1,2,0.6,0.4,0.6,1.6,1.2645492791983284,0.9467862241558722
2,2,1.6,2.6,1.6,0.8,1.877962418652354,0.9938498897418983
7,2,1.0,1.0,2.2,1.6,1.4300600613127912,1.2193672228896604
1,0,1.2,1.0,0.8,2.8,1.4645022213561352,1.151857841169277
1,0,1.0,2.2,1.8,0.4,1.6628316767966795,0.9710738086634312
1,1,1.2,1.0,1.4,1.8,1.4645022213561352,1.1043205700494807
0,1,0.8,1.6,1.4,1.0,1.5057938762045455,0.9896631708393812
1,3,0.8,1.6,1.6,2.0,1.5057938762045455,1.1714733773439212
2,0,1.6,1.0,0.8,1.2,1.5358950777610574,0.9250887021981548
2,0,2.2,1.2,3.2,2.0,1.691548630370927,1.5087421028908605
0,1,1.4,0.8,0.8,2.6,1.4625479825511625,1.1207195420780058
2,1,1.8,1.2,1.8,1.6,1.612920545537126,1.1446266946617105
1,2,0.8,0.4,0.6,2.0,1.2950052088722623,1.00012850808338
3,2,1.6,1.0,0.8,0.6,1.5358950777610574,0.8520744881572753
0,4,1.2,1.0,2.0,1.4,1.4645022213561352,1.1494689787438808
0,5,1.0,0.8,1.0,2.2,1.3945645117949474,1.0950359862210743
2,0,2.8,1.0,0.6,0.8,1.7716424998588276,0.8484850161426967
1,1,0.8,1.8,2.4,0.4,1.544120522727115,1.0677220476187472
2,1,2.0,0.4,1.0,1.4,1.4937779922578704,0.9813425699914471
0,1,1.0,0.8,1.8,0.8,1.3945645117949474,1.0257844640307225
1,1,1.0,2.2,0.8,1.2,1.6628316767966795,0.9250887021981548
1,0,0.6,1.6,1.2,1.2,1.4703806191126587,0.9854940890220514
4,0,1.0,1.6,1.4,1.4,1.542060040878017,1.0454211577055068
1,1,1.8,3.0,0.6,1.4,2.022339157861648,0.9211916485324309
3,1,2.0,1.4,1.8,0.2,1.6938088570529968,0.9448226641097187
1,2,2.0,1.0,2.0,1.6,1.6107682566068247,1.181406058015203
2,2,1.4,2.4,1.0,2.0,1.7882798027523843,1.0654337585537748
3,3,1.4,2.2,0.8,1.4,1.7438928738341077,0.9507915543511488
1,1,0.8,2.0,1.0,1.6,1.583422689111253,1.0086083910181172
1,1,1.0,1.2,0.6,0.4,1.4664590713912027,0.8032307030484174
4,1,1.0,1.6,1.6,0.6,1.542060040878017,0.9669830368955475
3,2,1.8,2.0,1.4,1.6,1.7835104086957343,1.0744673512113494
1,0,1.6,1.8,1.0,1.6,1.6983383747146503,1.0086083910181172
3,0,1.2,0.4,2.0,2.4,1.3581352742094321,1.3182778241012256
1,0,0.4,1.0,2.2,1.2,1.3315178937503573,1.1543317478586315
2,0,2.2,0.6,1.8,1.6,1.5686912791569898,1.1446266946617105
1,1,1.8,2.4,0.8,2.0,1.8754564565723424,1.032264828134745
2,2,2.8,1.2,1.8,0.4,1.8167357340188706,0.9710738086634312
1,2,2.0,2.4,1.2,1.2,1.9206257282547425,0.9854940890220514
0,2,0.6,1.2,0.8,1.0,1.3982938018858497,0.9000806780605921
0,0,2.2,1.0,1.0,1.4,1.649562667826072,0.9813425699914471
0,0,1.0,1.4,1.2,0.6,1.5037845376168277,0.907712276120325
1,1,1.8,1.0,0.4,1.8,1.5728862122659037,0.942797766922813
1,3,1.8,1.4,1.6,0.8,1.6539738640521455,0.9938498897418983
3,0,1.4,0.8,1.6,2.0,1.4625479825511625,1.1714733773439212
1,0,1.0,1.6,1.8,1.8,1.542060040878017,1.1764292349298526
2,1,0.4,1.6,2.4,0.8,1.4358002109237153,1.12787790029871
0,1,1.2,1.2,0.2,2.0,1.5017778803001816,0.9388261115724746
1,1,1.0,2.2,1.2,1.0,1.6628316767966795,0.9588531194511033
1,1,1.0,2.2,1.6,1.8,1.6628316767966795,1.1398048093163187
2,1,1.6,0.6,1.0,2.0,1.4605963514918463,1.0654337585537748
1,1,2.0,0.8,2.4,1.0,1.5707873453423902,1.1592150886668342
1,0,1.2,0.8,1.0,1.2,1.4281517822917658,0.9548138288888375
2,1,1.6,1.0,0.8,1.8,1.5358950777610574,1.0043595000543022
1,1,0.4,1.0,0.6,0.8,1.3315178937503573,0.8484850161426967
1,2,2.6,1.8,1.8,1.0,1.9129473068818417,1.054285067656268
0,3,1.6,0.4,1.0,1.4,1.424342860101864,0.9813425699914471
1,0,0.8,1.6,0.8,0.8,1.5057938762045455,0.8757486985766706
1,0,0.4,1.0,1.2,0.6,1.3315178937503573,0.907712276120325
2,1,2.0,1.6,1.4,1.0,1.7369210083022089,0.9896631708393812
0,1,1.6,1.4,2.0,1.8,1.6150757103296878,1.2142304835753284
3,2,1.2,1.0,1.4,2.4,1.4645022213561352,1.198949736386469
4,2,0.8,1.4,1.2,1.4,1.4684185361454585,1.0128752566955892
3,3,0.8,1.0,1.2,1.8,1.396427911914124,1.0699410210121056
1,3,1.6,1.2,2.0,1.4,1.574987883669843,1.1494689787438808
2,0,1.6,1.6,1.8,1.6,1.6561838837890046,1.1446266946617105
2,0,1.2,0.6,0.6,1.6,1.3927035982058482,0.9467862241558722
0,0,1.6,1.4,1.4,2.0,1.6150757103296878,1.1350032367754355
3,0,1.4,1.0,1.4,1.8,1.4997739006767061,1.1043205700494807
1,1,1.0,1.8,1.4,1.2,1.5813097622623815,1.017160173127816
4,1,2.0,0.8,0.6,1.4,1.5707873453423902,0.9211916485324309
2,2,1.4,1.2,2.2,0.4,1.5379473220615085,1.0344818785139096
4,1,1.4,1.4,1.4,1.6,1.57709236330152,1.0744673512113494
1,2,0.4,0.8,2.2,0.8,1.2984682613537126,1.0927649678467195
1,2,1.2,2.0,1.0,1.2,1.6606127862128708,0.9548138288888375
0,3,0.8,1.0,0.6,1.0,1.396427911914124,0.8720594959435266
2,3,0.6,1.8,2.0,1.8,1.5078058996460166,1.2142304835753284
4,0,1.4,1.4,1.6,1.2,1.57709236330152,1.0498437578901176
1,0,1.4,2.0,1.4,1.2,1.700607673770434,1.017160173127816
3,1,2.2,1.6,1.6,1.0,1.7787537347512459,1.0214632166775823
2,2,1.2,0.6,1.6,1.8,1.3927035982058482,1.1398048093163187
1,0,0.6,1.6,1.8,1.0,1.4703806191126587,1.054285067656268
2,0,0.4,1.0,1.2,1.4,1.3315178937503573,1.0128752566955892
0,0,1.4,1.4,1.0,1.6,1.57709236330152,1.0086083910181172
5,1,1.2,1.8,1.8,2.0,1.6193946828774957,1.2091153834278427
4,1,1.8,1.6,0.6,1.0,1.6960721038224367,0.8720594959435266
1,1,1.0,1.4,2.0,1.6,1.5037845376168277,1.181406058015203
1,2,1.2,1.4,1.0,0.8,1.540002308545804,0.9038884228566629
0,4,0.4,1.4,2.6,1.0,1.4001621850370347,1.1964632090800396
1,0,0.8,0.8,1.4,2.0,1.3617671466523178,1.1350032367754355
1,0,1.2,0.8,0.8,1.4,1.4281517822917658,0.9507915543511488
1,0,1.4,1.4,2.2,2.0,1.57709236330152,1.2880668204923484
0,0,1.2,1.2,2.2,1.6,1.5017778803001816,1.2193672228896604
2,0,1.8,1.8,1.4,2.4,1.7392418610031752,1.198949736386469
0,1,1.8,1.2,2.0,1.2,1.612920545537126,1.1183952580320164
2,1,2.8,1.0,1.4,0.8,1.7716424998588276,0.9629094980233589
3,1,0.4,1.4,1.0,1.6,1.4001621850370347,1.0086083910181172
3,2,1.8,1.4,1.2,0.8,1.6539738640521455,0.9329323381264233
1,0,1.4,1.2,1.0,2.0,1.5379473220615085,1.0654337585537748
2,0,0.8,0.8,0.6,1.6,1.3617671466523178,0.9467862241558722
2,0,1.8,1.6,1.0,0.8,1.6960721038224367,0.9038884228566629
2,0,2.8,1.4,1.2,0.8,1.8629767165351279,0.9329323381264233
1,0,1.2,2.0,0.6,1.2,1.6606127862128708,0.8962889738731465
3,0,1.6,1.4,1.0,1.8,1.6150757103296878,1.036631771146972
6,0,1.2,1.0,2.2,1.0,1.4645022213561352,1.1231265713770577
0,0,0.8,1.0,1.0,1.2,1.396427911914124,0.9548138288888375
0,0,1.8,0.8,0.6,0.8,1.5338455719852668,0.8484850161426967
2,1,1.0,2.2,1.4,1.8,1.6628316767966795,1.1043205700494807
1,1,2.0,0.8,1.8,1.4,1.5707873453423902,1.113683875945428
2,1,0.8,1.8,1.4,1.8,1.544120522727115,1.1043205700494807
1,1,1.0,1.6,1.4,0.8,1.542060040878017,0.9629094980233589
2,3,1.0,1.2,0.4,1.6,1.4664590713912027,0.91731101170029
2,3,1.8,1.0,1.2,0.8,1.5728862122659037,0.9329323381264233
2,0,2.0,1.8,1.0,2.0,1.7811304838319,1.0654337585537748
2,0,1.8,2.0,1.2,0.8,1.7835104086957343,0.9329323381264233
1,0,1.4,0.8,2.6,1.8,1.4625479825511625,1.3350794209850811
6,0,1.6,0.4,2.2,2.0,1.424342860101864,1.2880668204923484
0,1,0.6,1.2,0.6,0.8,1.3982938018858497,0.8484850161426967
0,1,1.0,1.8,1.2,1.6,1.5813097622623815,1.0410171882859462
1,1,1.0,1.0,1.2,1.6,1.4300600613127912,1.0410171882859462
3,2,1.0,1.4,2.2,1.6,1.5037845376168277,1.2193672228896604
2,1,1.0,0.8,1.8,0.8,1.3945645117949474,1.0257844640307225
1,1,1.6,1.8,2.0,1.2,1.6983383747146503,1.1183952580320164
3,2,0.8,1.4,2.2,2.0,1.4684185361454585,1.2880668204923484
4,2,0.4,0.8,0.8,1.8,1.2984682613537126,1.0043595000543022
4,0,0.8,0.8,0.4,2.2,1.3617671466523178,0.9959153397035693
1,0,2.0,0.6,1.2,1.4,1.531798801079837,1.0128752566955892
0,0,1.4,1.4,2.6,1.0,1.57709236330152,1.1964632090800396
1,0,1.4,0.6,1.8,1.6,1.42624604968744,1.1446266946617105
0,1,0.8,1.2,1.0,1.8,1.4319708901530077,1.036631771146972
4,1,2.0,1.2,1.0,1.6,1.6517667933762483,1.0086083910181172
0,1,0.4,2.4,1.2,0.6,1.587657016382791,0.907712276120325
1,1,1.4,1.2,1.6,1.2,1.5379473220615085,1.0498437578901176
3,2,1.2,1.0,0.8,1.8,1.4645022213561352,1.0043595000543022
5,2,2.2,1.8,1.0,0.8,1.8240279696381265,0.9038884228566629
0,2,1.2,1.6,1.8,1.4,1.579199654913255,1.113683875945428
3,2,2.0,1.8,1.6,1.8,1.7811304838319,1.1398048093163187
0,0,0.4,1.6,1.0,1.0,1.4358002109237153,0.9290022421480278
2,0,0.8,0.4,1.0,2.0,1.2950052088722623,1.0654337585537748
1,0,0.8,1.8,2.2,0.8,1.544120522727115,1.0927649678467195
1,0,1.2,1.2,1.8,1.4,1.5017778803001816,1.113683875945428
0,1,2.0,0.4,0.2,1.8,1.4937779922578704,0.9134467225437354
4,1,1.4,1.6,2.0,2.2,1.617233754827202,1.2826406753966733
3,2,1.2,1.8,0.6,1.6,1.6193946828774957,0.9467862241558722
1,2,2.0,1.4,1.6,1.4,1.6938088570529968,1.079012829816599
2,0,0.2,0.8,1.4,1.2,1.2679308876190833,1.017160173127816
0,0,1.4,1.0,1.2,0.6,1.4997739006767061,0.907712276120325
1,0,1.4,1.8,1.6,2.0,1.6583968565273248,1.1714733773439212
3,3,2.2,0.8,2.6,1.6,1.6086188397012193,1.2989880728730312
4,0,1.2,1.4,1.6,1.6,1.540002308545804,1.1089923411543336
1,0,1.0,0.4,0.6,2.0,1.3261946517967764,1.00012850808338
0,0,0.8,0.8,0.2,1.2,1.3617671466523178,0.8413513717343789
1,0,0.6,2.0,1.6,0.6,1.5461837577669695,0.9669830368955475
4,0,2.2,1.2,1.6,2.2,1.691548630370927,1.2040218312894648
2,1,0.8,1.2,1.2,0.6,1.4319708901530077,0.907712276120325
1,2,1.8,0.8,0.8,0.8,1.5338455719852668,0.8757486985766706
2,2,1.4,2.2,2.0,1.2,1.7438928738341077,1.1183952580320164
2,0,0.4,0.8,2.0,0.4,1.2984682613537126,1.0022765375692493
4,1,1.0,1.2,0.4,1.4,1.4664590713912027,0.8925132427212249
3,1,1.6,2.2,2.0,1.8,1.7858935135861915,1.2142304835753284
4,2,2.4,1.0,1.2,1.4,1.6892914197462083,1.0128752566955892
0,0,1.2,1.8,1.6,1.6,1.6193946828774957,1.1089923411543336
0,0,3.0,1.2,2.0,2.2,1.8604907514480677,1.2826406753966733
3,0,1.6,1.8,0.6,2.4,1.6983383747146503,1.0564761158971108
6,0,2.8,1.0,1.4,1.6,1.7716424998588276,1.0744673512113494
2,0,0.6,0.2,0.8,0.6,1.2331618761291643,0.8520744881572753
0,1,0.2,0.6,0.6,0.6,1.2364595495793569,0.8255478278345513
1,1,1.8,2.0,2.0,1.2,1.7835104086957343,1.1183952580320164
3,1,1.4,0.8,0.8,1.6,1.4625479825511625,0.9772085397620984
3,1,2.4,1.8,1.0,2.2,1.8679586162965196,1.0950359862210743
1,1,1.6,0.6,1.0,1.2,1.4605963514918463,0.9548138288888375
0,2,1.0,1.0,0.8,1.4,1.4300600613127912,0.9507915543511488
2,2,1.4,1.6,1.6,2.2,1.617233754827202,1.2040218312894648
1,0,1.4,0.4,0.2,1.6,1.390845167828789,0.8887534173163862
3,1,1.6,1.6,3.6,0.6,1.6561838837890046,1.3266980439198524
2,1,0.8,1.6,1.8,2.2,1.5057938762045455,1.242709690505976
1,1,1.0,1.6,0.6,1.4,1.542060040878017,0.9211916485324309
3,2,1.2,1.2,1.0,1.8,1.5017778803001816,1.036631771146972
0,3,0.6,2.2,3.0,2.4,1.5855384392272514,1.5441289418266528
0,3,0.6,1.2,2.2,0.4,1.3982938018858497,1.0344818785139096
0,3,0.8,2.2,1.8,0.6,1.6237252050534414,0.99805432034238
1,3,1.8,0.6,0.8,1.6,1.4957739602215283,0.9772085397620984
2,0,1.0,1.0,1.6,1.4,1.4300600613127912,1.079012829816599
0,1,1.0,1.2,1.6,0.8,1.4664590713912027,0.9938498897418983
2,1,1.2,2.4,1.6,0.8,1.7462230422569018,0.9938498897418983
3,0,1.6,0.4,2.2,1.2,1.424342860101864,1.1543317478586315
0,1,3.8,1.2,0.6,2.0,2.0463058371929663,1.00012850808338
3,1,1.2,2.8,0.6,1.8,1.8362467991487972,0.9730919246602086
1,2,2.4,1.4,1.4,1.2,1.7763801572159914,1.017160173127816
0,0,0.8,2.2,1.0,1.4,1.6237252050534414,0.9813425699914471
1,0,0.2,0.8,1.2,0.4,1.2679308876190833,0.8831739908107757
0,0,1.6,1.2,1.0,1.2,1.574987883669843,0.9548138288888375
2,0,2.4,1.6,1.6,1.0,1.821593977946177,1.0214632166775823
2,2,1.2,0.4,0.6,0.6,1.3581352742094321,0.8255478278345513
3,2,1.6,1.0,0.8,2.6,1.5358950777610574,1.1207195420780058
1,2,2.8,1.0,0.2,1.8,1.7716424998588276,0.9134467225437354
1,2,0.4,1.8,1.2,1.4,1.4723453237912276,1.0128752566955892
2,0,0.8,0.4,0.2,1.0,1.2950052088722623,0.8186070280163017
4,0,1.2,1.6,2.2,0.8,1.579199654913255,1.0927649678467195
1,0,1.4,2.4,1.8,2.0,1.7882798027523843,1.2091153834278427
1,1,1.4,1.2,0.8,1.0,1.5379473220615085,0.9000806780605921
0,1,0.8,0.8,1.0,2.2,1.3617671466523178,1.0950359862210743
0,1,0.8,1.0,1.6,1.0,1.396427911914124,1.0214632166775823
1,2,0.8,1.8,0.6,2.6,1.544120522727115,1.08582946260381
2,3,1.0,1.8,2.8,1.6,1.5813097622623815,1.3407274054841496
1,0,1.6,1.2,2.6,1.4,1.574987883669843,1.2638723861246954
1,1,0.8,0.8,2.0,0.8,1.3617671466523178,1.0587451661538752
1,1,0.8,0.8,2.2,1.0,1.3617671466523178,1.1231265713770577
3,2,0.6,1.2,1.6,1.0,1.3982938018858497,1.0214632166775823
3,0,0.2,1.0,1.6,0.8,1.300203258833205,0.9938498897418983
1,0,0.8,0.8,1.2,0.6,1.3617671466523178,0.907712276120325
2,0,1.8,2.0,1.4,0.6,1.7835104086957343,0.936879060172764
4,0,0.8,1.2,0.8,1.6,1.4319708901530077,0.9772085397620984
0,0,0.6,1.4,1.6,0.8,1.4338842722194525,0.9938498897418983
1,0,2.0,0.8,1.8,0.2,1.5707873453423902,0.9448226641097187
1,0,1.8,2.0,1.4,1.2,1.7835104086957343,1.017160173127816
3,1,1.6,0.8,1.0,1.8,1.4977725951732745,1.036631771146972
5,1,2.8,3.0,0.6,1.6,2.2778901444084285,0.9467862241558722
1,1,1.6,2.0,0.8,1.8,1.7415658147992594,1.0043595000543022
